,YEAR,TITLE,ABSTRACT,KEYWORDS,AUTHORS,VENUE,JOURNAL or Conference,DOI,URL,CIT,E1,E2,E3,E4,I1,I2,I3,Included?,Researcher,Metric,Notes,,,,,,,Old ID
157,2024,Self-collaboration code generation via chatgpt,"Although large language models (LLMs) have demonstrated remarkable code-generation ability, they still struggle with complex tasks. In real-world software development, humans usually tackle complex tasks through collaborative teamwork, a strategy that significantly controls development complexity and enhances software quality. Inspired by this, we present a self-collaboration framework for code generation employing LLMs, exemplified by ChatGPT. Specifically, through role instructions, (1) Multiple LLM agents act as distinct “experts,” each responsible for a specific subtask within a complex task; (2) Specify the way to collaborate and interact, so that different roles form a virtual team to facilitate each other’s work, ultimately the virtual team addresses code generation tasks collaboratively without the need for human intervention. To effectively organize and manage this virtual team, we incorporate software-development methodology into the framework. Thus, we assemble an elementary team consisting of three LLM roles (i.e., analyst, coder, and tester) responsible for software development’s analysis, coding, and testing stages. We conduct comprehensive experiments on various code-generation benchmarks. Experimental results indicate that self-collaboration code generation relatively improves 29.9–47.1% Pass@1 compared to the base LLM agent. Moreover, we showcase that self-collaboration could potentially enable LLMs to efficiently handle complex repository-level tasks that are not readily solved by the single LLM agent.","Code generation, large language models, multi-agent collaboration,
software development, LLM4SE","Y Dong, X Jiang, Z Jin, G Li",,,,https://dl.acm.org/doi/abs/10.1145/3672459,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,pass@k,pass@k,,,,,,,
158,2024,The effect of sampling temperature on problem solving in large language models,"In this research study, we empirically investigate the effect of sampling temperature on the performance of Large Language Models (LLMs) on various problem-solving tasks. We created a multiple-choice question-and-answer (MCQA) exam by randomly sampling problems from standard LLM benchmarks. Then, we used nine popular LLMs with five prompt-engineering techniques to solve the MCQA problems while increasing the sampling temperature from 0.0 to 1.6. Despite anecdotal reports to the contrary, our empirical results indicate that changes in temperature from 0.0 to 1.0 do not have a statistically significant impact on LLM performance for problem-solving tasks. In addition, these results appear to generalize across LLMs, prompt-engineering techniques, and problem domains. All code, data, and supplemental materials are available on GitHub at: https://github.com/matthewrenze/jhu-llm-temperature",,M Renze,,,,https://aclanthology.org/2024.findings-emnlp.432/,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,"String distance, BLEU, SBERT","String distance, BLEU, SBERT",,,,,,,
159,2024,Self-play fine-tuning converts weak language models to strong language models,,,"Z Chen, Y Deng, H Yuan, K Ji, Q Gu",,,,https://arxiv.org/abs/2401.01335,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
160,2023,StudentEval: A benchmark of student-written prompts for large language models of code,"Code LLMs are being rapidly deployed and there is evidence that they can make professional programmers more productive. Current benchmarks for code generation measure whether models generate correct programs given an expert prompt. In this paper, we present a new benchmark containing multiple prompts per problem, written by a specific population of non-expert prompters: beginning programmers. StudentEval contains 1,749 prompts for 48 problems, written by 80 students who have only completed one semester of Python programming. Our students wrote these prompts while working interactively with a Code LLM, and we observed very mixed success rates. We use StudentEval to evaluate 5 Code LLMs and find that StudentEval is a better discriminator of model performance than existing benchmarks. We analyze the prompts and find significant variation in students' prompting techniques. We also find that nondeterministic LLM sampling could mislead students into thinking that their prompts are more (or less) effective than they actually are, which has implications for how to teach with Code LLMs. ",LLM4SE,"HML Babe, S Nguyen, Y Zi, A Guha‚Ä¶",,,,https://arxiv.org/abs/2306.04556,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
161,2023,Mossformer: Pushing the performance limit of monaural speech separation using gated single-head transformer with convolution-augmented joint self-attentions,,,"S Zhao, B Ma",,,,https://ieeexplore.ieee.org/abstract/document/10096646/,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
162,2023,Where did the gap go? reassessing the long-range graph benchmark,"The recent Long-Range Graph Benchmark (LRGB, Dwivedi et al. 2022) introduced a set of graph learning tasks strongly dependent on long-range interaction between vertices. Empirical evidence suggests that on these tasks Graph Transformers significantly outperform Message Passing GNNs (MPGNNs). In this paper, we carefully reevaluate multiple MPGNN baselines as well as the Graph Transformer GPS (Rampášek et al. 2022) on LRGB. Through a rigorous empirical analysis, we demonstrate that the reported performance gap is overestimated due to suboptimal hyperparameter choices. It is noteworthy that across multiple datasets the performance gap completely vanishes after basic hyperparameter optimization. In addition, we discuss the impact of lacking feature normalization for LRGB's vision datasets and highlight a spurious implementation of LRGB's link prediction metric. The principal aim of our paper is to establish a higher standard of empirical rigor within the graph machine learning community. ",,"J T√∂nshoff, M Ritzert, E Rosenbluth‚Ä¶",,,,https://arxiv.org/abs/2309.00367,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
163,2024,Apollo: A Lightweight Multilingual Medical LLM towards Democratizing Medical AI to 6B People,,,"X Wang, N Chen, J Chen, Y Wang, G Zhen‚Ä¶",,,,https://arxiv.org/abs/2403.03640,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
164,2022,L3Cube-HingCorpus and HingBERT: A code mixed Hindi-English dataset and BERT language models,,,"R Nayak, R Joshi",,,,https://arxiv.org/abs/2204.08398,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
165,2024,Erbench: An entity-relationship based automatically verifiable hallucination benchmark for large language models,"Large language models (LLMs) have achieved unprecedented performances in various applications, yet evaluating them is still challenging. Existing benchmarks are either manually constructed or are automatic, but lack the ability to evaluate the thought process of LLMs with arbitrary complexity. We contend that utilizing existing relational databases based on the entity-relationship (ER) model is a promising approach for constructing benchmarks as they contain structured knowledge that can be used to question LLMs. Unlike knowledge graphs, which are also used to evaluate LLMs, relational databases have integrity constraints that can be used to better construct complex in-depth questions and verify answers: (1) functional dependencies can be used to pinpoint critical keywords that an LLM must know to properly answer a given question containing certain attribute values; and (2) foreign key constraints can be used to join relations and construct multi-hop questions, which can be arbitrarily long and used to debug intermediate answers. We thus propose ERBench, which uses these integrity constraints to convert any database into an LLM benchmark. ERBench supports continuous evaluation as databases change, multimodal questions, and various prompt engineering techniques. In our experiments, we construct LLM benchmarks using databases of multiple domains and make an extensive comparison of contemporary LLMs. We show how ERBench can properly evaluate any LLM by not only checking for answer correctness, but also effectively verifying the rationales by looking for the right keywords.",,"J Oh, S Kim, J Seo, J Wang, R Xu‚Ä¶",,,,https://proceedings.neurips.cc/paper_files/paper/2024/hash/5ef9853a6cdea40ae3e301a6d8dc32b5-Abstract-Datasets_and_Benchmarks_Track.html,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,"Hallucination Metrics, Accuracy","Hallucination, Accuracy. Not sure if I should add it",,,,,,,
166,2024,Meta large language model compiler: Foundation models of compiler optimization,,,"C Cummins, V Seeker, D Grubisic, B Roziere‚Ä¶",,,,https://arxiv.org/abs/2407.02524,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
167,2024,Honeybee: Locality-enhanced projector for multimodal llm,,,"J Cha, W Kang, J Mun, B Roh",,,,http://openaccess.thecvf.com/content/CVPR2024/html/Cha_Honeybee_Locality-enhanced_Projector_for_Multimodal_LLM_CVPR_2024_paper.html,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
168,2024,DeepSeek-Coder: When the Large Language Model Meets Programming--The Rise of Code Intelligence,"The rapid development of large language models has revolutionized code intelligence in software development. However, the predominance of closed-source models has restricted extensive research and development. To address this, we introduce the DeepSeek-Coder series, a range of open-source code models with sizes from 1.3B to 33B, trained from scratch on 2 trillion tokens. These models are pre-trained on a high-quality project-level code corpus and employ a fill-in-the-blank task with a 16K window to enhance code generation and infilling. Our extensive evaluations demonstrate that DeepSeek-Coder not only achieves state-of-the-art performance among open-source code models across multiple benchmarks but also surpasses existing closed-source models like Codex and GPT-3.5. Furthermore, DeepSeek-Coder models are under a permissive license that allows for both research and unrestricted commercial use. ",,"D Guo, Q Zhu, D Yang, Z Xie, K Dong, W Zhang‚Ä¶",,,,https://arxiv.org/abs/2401.14196,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
169,2022,Autopruner: transformer-based call graph pruning,,,"T Le-Cong, HJ Kang, TG Nguyen, SA Haryono‚Ä¶",,,,https://dl.acm.org/doi/abs/10.1145/3540250.3549175,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
170,2025,Enriching automatic test case generation by extracting relevant test inputs from bug reports,,,"WC Ou√©draogo, L Plein, K Kabor√©, A Habib‚Ä¶",,,,https://link.springer.com/article/10.1007/s10664-025-10635-z,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
171,2025,Explainable automated debugging via large language model-driven scientific debugging,"Automated debugging techniques have the potential to reduce developer effort in debugging. However, while developers want rationales for the provided automatic debugging results, existing techniques are ill-suited to provide them, as their deduction process differs significantly froof human developers. Inspired by the way developers interact with code when debugging, we propose Automated Scientific Debugging (AutoSD), a technique that prompts large language models to automatically generate hypotheses, uses debuggers to interact with buggy code, and thus automatically reach conclusions prior to patch generation. In doing so, we aim to produce explanations of how a specific patch has been generated, with the hope that these explanations will lead to enhanced developer decision-making. Our empirical analysis on three program repair benchmarks shows that AutoSDperforms competitively with other program repair baselines, and that it can indicate when it is confident in its results. Furthermore, we perform a human study with 20 participants to evaluate AutoSD-generated explanations. Participants with access to explanations judged patch correctness more accurately in five out of six real-world bugs studied. Furthermore, 70% of participants answered that they wanted explanations when using repair tools, and 55% answered that they were satisfied with the Scientific Debugging presentation.","Automated Program Repair · Machine Learning, LLM4SE","S Kang, B Chen, S Yoo, JG Lou",,,,https://link.springer.com/article/10.1007/s10664-024-10594-x,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
172,2024,Evolving code with a large language model,"Algorithms that use Large Language Models (LLMs) to evolve code arrived on the Genetic Programming (GP) scene very recently. We present LLM_GP, a general LLM-based evolutionary algorithm designed to evolve code. Like GP, it uses evolutionary operators, but its designs and implementations of those operators significantly differ from GP’s because they enlist an LLM, using prompting and the LLM’s pre-trained pattern matching and sequence completion capability. We also present a demonstration-level variant of LLM_GP and share its code. By presentations that range from formal to hands-on, we cover design and LLM-usage considerations as well as the scientific challenges that arise when using an LLM for genetic programming.",,"E Hemberg, S Moskal, UM O'Reilly",,,,https://link.springer.com/article/10.1007/s10710-024-09494-2,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
173,2024,State of what art? a call for multi-prompt llm evaluation,"Recent advances in LLMs have led to an abundance of evaluation benchmarks, which typically rely on a single instruction template per task. We create a large-scale collection of instruction paraphrases and comprehensively analyze the brittleness introduced by single-prompt evaluations across 6.5M instances, involving 20 different LLMs and 39 tasks from 3 benchmarks. We find that different instruction templates lead to very different performance, both absolute and relative. Instead, we propose a set of diverse metrics on multiple instruction paraphrases, specifically tailored for different use cases (e.g., LLM vs. downstream development), ensuring a more reliable and meaningful assessment of LLM capabilities. We show that our metrics provide new insights into the strengths and limitations of current LLMs.",,"M Mizrahi, G Kaplan, D Malkin, R Dror‚Ä¶",,,,https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00681/123885,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,"New metrics, but not sure how?","New metrics, but not sure how?",,,,,,,
