Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
250,"D Gao, H Wang, Y Li, X Sun, Y Qian, B Ding…","Text-to-sql empowered by large language models: A benchmark evaluation",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2308.15363","https://scholar.google.com/scholar?cites=15866765098996365221&as_sdt=2005&sciodt=2007&hl=en",126,"2025-03-20 13:23:25","","","","",,,,,250,125.00,36,7,2,"… an efficient and economic LLM-based Text-to-SQL solution, we emphasize the token efficiency in prompt engineering and compare the prior studies under this metric. We hope that our …","https://arxiv.org/pdf/2308.15363","https://scholar.google.com/scholar?q=related:pXc-tMoSMtwJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
14,"G Wilkins, S Keshav, R Mortier","Hybrid heterogeneous clusters can lower the energy consumption of LLM inference workloads",2024,"Proceedings of the 15th ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3632775.3662830","https://scholar.google.com/scholar?cites=1023627386812019762&as_sdt=2005&sciodt=2007&hl=en",127,"2025-03-20 13:23:25","","10.1145/3632775.3662830","","",,,,,14,14.00,5,3,1,"… scheduling framework to dynamically allocate LLM tasks across hardware accelerators that … Our analysis of a representative LLM dataset, finds that this hybrid strategy can reduce CPU…","https://dl.acm.org/doi/pdf/10.1145/3632775.3662830","https://scholar.google.com/scholar?q=related:MrRKVa-nNA4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
64,"T Yuan, Z He, L Dong, Y Wang, R Zhao, T Xia…","R-judge: Benchmarking safety risk awareness for llm agents",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2401.10019","https://scholar.google.com/scholar?cites=119377738637001544&as_sdt=2005&sciodt=2007&hl=en",128,"2025-03-20 13:23:25","","","","",,,,,64,64.00,9,7,1,"… Instead of centering on the harmlessness of LLMgenerated … marking the behavioral safety of LLM agents within diverse … Our dataset is smaller than the previous crawling-based LLM …","https://arxiv.org/pdf/2401.10019","https://scholar.google.com/scholar?q=related:SEOMuWsdqAEJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
57,"J Li, Y Yuan, Z Zhang","Enhancing llm factual accuracy with rag to counter hallucinations: A case study on domain-specific queries in private knowledge-bases",2024,"arXiv preprint arXiv:2403.10446","arxiv.org","https://arxiv.org/abs/2403.10446","https://scholar.google.com/scholar?cites=18401788701620548490&as_sdt=2005&sciodt=2007&hl=en",129,"2025-03-20 13:23:25","","","","",,,,,57,57.00,19,3,1,"… Addressing the challenge of LLM hallucinations, we finetune models with a curated dataset which originates from CMU’s extensive resources and annotated with the teacher model. Our …","https://arxiv.org/pdf/2403.10446","https://scholar.google.com/scholar?q=related:irPjx1NJYP8J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
65,"B Peng, Y Zhu, Y Liu, X Bo, H Shi, C Hong…","Graph retrieval-augmented generation: A survey",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2408.08921","https://scholar.google.com/scholar?cites=9398758468741961315&as_sdt=2005&sciodt=2007&hl=en",130,"2025-03-20 13:23:25","","","","",,,,,65,65.00,9,7,1,"Recently, Retrieval-Augmented Generation (RAG) has achieved remarkable success in … By referencing an external knowledge base, RAG refines LLM outputs, effectively mitigating …","https://arxiv.org/pdf/2408.08921","https://scholar.google.com/scholar?q=related:YxYP0wcZb4IJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
36,"P Finardi, L Avila, R Castaldoni, P Gengo…","The chronicles of rag: The retriever, the chunk and the generator",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2401.07883","https://scholar.google.com/scholar?cites=6322674734516933520&as_sdt=2005&sciodt=2007&hl=en",131,"2025-03-20 13:23:25","","","","",,,,,36,36.00,7,5,1,"… dataset in a format that allows quantifying the quality of the different steps in an RAG system. 2) We proposed a metric … achieve a perfect score in this dataset by using these LLM models. …","https://arxiv.org/pdf/2401.07883","https://scholar.google.com/scholar?q=related:kBM4DSynvlcJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
23,"LJ Wan, Y Huang, Y Li, H Ye, J Wang…","Software/hardware co-design for llm and its application for design verification",2024,"2024 29th Asia and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10473893/","https://scholar.google.com/scholar?cites=17938192830233622061&as_sdt=2005&sciodt=2007&hl=en",132,"2025-03-20 13:23:25","","","","",,,,,23,23.00,4,6,1,"… We plan to develop a lightweight, domain-specific LLM trained on the Chrysalis dataset. Such a model would not merely detect anomalies but might also possess the capability to rectify …","https://wendyh1108.github.io/assets/pdf/INVITEDPAPER_ASPDAC_24.pdf","https://scholar.google.com/scholar?q=related:LbaIplZD8fgJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
64,"S Barnett, S Kurniawan, S Thudumu…","Seven failure points when engineering a retrieval augmented generation system",2024,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3644815.3644945","https://scholar.google.com/scholar?cites=7363169033457600032&as_sdt=2005&sciodt=2007&hl=en",133,"2025-03-20 13:23:25","","10.1145/3644815.3644945","","",,,,,64,64.00,16,4,1,"… However, one threat to validity with this finding is that BioASQ is a domain specific dataset and the reviewers were not experts ie the large language model may know more than a non-…","https://dl.acm.org/doi/pdf/10.1145/3644815.3644945","https://scholar.google.com/scholar?q=related:IIZlZDk7L2YJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
18,"D Huang, Z Wei, A Yue, X Zhao, Z Chen, R Li…","Dsqa-llm: Domain-specific intelligent question answering based on large language model",2023,"… Conference on AI …","Springer","https://link.springer.com/chapter/10.1007/978-981-99-7587-7_14","https://scholar.google.com/scholar?cites=16114201674356810472&as_sdt=2005&sciodt=2007&hl=en",134,"2025-03-20 13:23:25","","10.1007/978-981-99-7587-7_14","","",,,,,18,9.00,3,7,2,"… Answering Language Model (DSQA-LLM), a framework that delivers … We implemented DSQA-LLM and curated a dataset of … -answer pairs in our DSQA-LLM dataset, we employ a simple …","","https://scholar.google.com/scholar?q=related:6OIKzwslod8J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
40,"J Xue, M Zheng, Y Hu, F Liu, X Chen, Q Lou","Badrag: Identifying vulnerabilities in retrieval augmented generation of large language models",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2406.00083","https://scholar.google.com/scholar?cites=13163521361540245224&as_sdt=2005&sciodt=2007&hl=en",135,"2025-03-20 13:23:25","","","","",,,,,40,40.00,7,6,1,"… official sources, can bypass the LLM’s alignment because the selected passages are factual and likely included in the LLM’s pre-training dataset. Consequently, our method achieved a …","https://arxiv.org/pdf/2406.00083","https://scholar.google.com/scholar?q=related:6GbfW-84rrYJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
19,"O Unlu, J Shin, CJ Mailly, MF Oates, MR Tucci…","Retrieval augmented generation enabled generative pre-trained transformer 4 (GPT-4) performance for clinical trial screening",2024,"medRxiv","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC10871450/","https://scholar.google.com/scholar?cites=17689715534195379093&as_sdt=2005&sciodt=2007&hl=en",136,"2025-03-20 13:23:25","HTML","","","",,,,,19,19.00,3,6,1,"… We used notes from 100 patients as a development dataset, 282 patients as a validation dataset, and 1894 patients as a test set. An expert clinician completed a blinded review of …","https://pmc.ncbi.nlm.nih.gov/articles/PMC10871450/","https://scholar.google.com/scholar?q=related:lcts4Y1-fvUJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
141,"M Li, Y Zhao, B Yu, F Song, H Li, H Yu, Z Li…","Api-bank: A comprehensive benchmark for tool-augmented llms",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2304.08244","https://scholar.google.com/scholar?cites=14150853254931006409&as_sdt=2005&sciodt=2007&hl=en",137,"2025-03-20 13:23:25","","","","",,,,,141,70.50,18,8,2,"… the effectiveness of LLM utilizing tools. For the second question, we develop a comprehensive tool-augmented LLM training dataset within API-Bank. This dataset comprises 2,138 …","https://arxiv.org/pdf/2304.08244","https://scholar.google.com/scholar?q=related:ycPXmA_uYcQJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
4,"X Yu, Z Zhang, F Niu, X Hu, X Xia…","What Makes a High-Quality Training Dataset for Large Language Models: A Practitioners' Perspective",2024,"Proceedings of the 39th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3691620.3695061","https://scholar.google.com/scholar?cites=16751083189681326675&as_sdt=2005&sciodt=2007&hl=en",138,"2025-03-20 13:23:25","","10.1145/3691620.3695061","","",,,,,4,4.00,1,6,1,"… We then surveyed 219 LLM practitioners from 23 countries across 5 continents. We asked our survey respondents to rate the importance of these characteristics, provide a rationale for …","https://raw.githubusercontent.com/nzjohng/publications/master/papers/ase2024_1.pdf","https://scholar.google.com/scholar?q=related:Uwr582jNd-gJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
13,"Y Zhu, JC Gu, C Sikora, H Ko, Y Liu, CC Lin…","Accelerating inference of retrieval-augmented generation via sparse context selection",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2405.16178","https://scholar.google.com/scholar?cites=1192858799139291859&as_sdt=2005&sciodt=2007&hl=en",139,"2025-03-20 13:23:25","","","","",,,,,13,13.00,2,7,1,"… the LLM labels and train the model with this new dataset. … We hypothesize that the superior quality of the LLM-generated … biases or errors that might arise from relying on a single LLM. …","https://arxiv.org/pdf/2405.16178","https://scholar.google.com/scholar?q=related:04Ll_cHijRAJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
5,"Y Hou, A Pascale, J Carnerero-Cano…","Wikicontradict: A benchmark for evaluating llms on real-world knowledge conflicts from wikipedia",2024,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2024/hash/c63819755591ea972f8570beffca6b1b-Abstract-Datasets_and_Benchmarks_Track.html","https://scholar.google.com/scholar?cites=9073667551749423128&as_sdt=2005&sciodt=2007&hl=en",140,"2025-03-20 13:23:25","","","","",,,,,5,5.00,1,4,1,"… passages from Wikipedia, a dataset widely regarded as a high-… LLM performance using a strong open-source language model, achieving an F-score of 0.8. Using this automated metric, …","https://proceedings.neurips.cc/paper_files/paper/2024/file/c63819755591ea972f8570beffca6b1b-Paper-Datasets_and_Benchmarks_Track.pdf","https://scholar.google.com/scholar?q=related:GEADYJAk7H0J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
1062,"Y Liu, D Iter, Y Xu, S Wang, R Xu, C Zhu","G-eval: NLG evaluation using gpt-4 with better human alignment",2023,"arXiv preprint arXiv:2303.16634","arxiv.org","https://arxiv.org/abs/2303.16634","https://scholar.google.com/scholar?cites=3163514319055491667&as_sdt=2005&sciodt=2007&hl=en",141,"2025-03-20 13:23:25","","","","",,,,,1062,531.00,177,6,2,"… LLM-based evaluators, and highlight the potential concern of LLM-based evaluators having a bias towards the LLM-generated texts. … Your task is to rate the summary on one metric …… …","https://arxiv.org/pdf/2303.16634","https://scholar.google.com/scholar?q=related:UxIqHYMP5ysJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
18,"H Joko, S Chatterjee, A Ramsay, AP De Vries…","Doing personal laps: Llm-augmented dialogue construction for personalized multi-session conversational search",2024,"Proceedings of the 47th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3626772.3657815","https://scholar.google.com/scholar?cites=2349539739266859572&as_sdt=2005&sciodt=2007&hl=en",142,"2025-03-20 13:23:25","","10.1145/3626772.3657815","","",,,,,18,18.00,4,5,1,"… dataset and report the average scores, as well as two-tailed independent t-test results. Additionally, since M2M [49] dataset … our automatic evaluation metric considering availability, cost, …","https://dl.acm.org/doi/pdf/10.1145/3626772.3657815","https://scholar.google.com/scholar?q=related:NEKqyPE9myAJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
125,"TR McIntosh, T Susnjak, N Arachchilage, T Liu…","Inadequacies of large language model benchmarks in the era of generative artificial intelligence",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2402.09880","https://scholar.google.com/scholar?cites=13420361128380553611&as_sdt=2005&sciodt=2007&hl=en",143,"2025-03-20 13:23:25","","","","",,,,,125,125.00,25,5,1,"… LLM benchmarks. Noticing preliminary inadequacies in those benchmarks, we embarked on a study to critically assess 23 state-of-the-art LLM … shift in LLM evaluation methodologies, …","https://arxiv.org/pdf/2402.09880","https://scholar.google.com/scholar?q=related:i1mVllezProJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
45,"P Laban, W Kryściński, D Agarwal…","SummEdits: Measuring LLM ability at factual reasoning through the lens of summarization",2023,"Proceedings of the …","aclanthology.org","https://aclanthology.org/2023.emnlp-main.600/","https://scholar.google.com/scholar?cites=6680501593173131434&as_sdt=2005&sciodt=2007&hl=en",144,"2025-03-20 13:23:25","","","","",,,,,45,22.50,11,4,2,"… This analysis reveals the potential for LLMs as part of dataset creation. In some cases, an LLM ex… LLM explanations might not be valuable in all cases, such as when a model asserts a …","https://aclanthology.org/2023.emnlp-main.600.pdf","https://scholar.google.com/scholar?q=related:qgCE3s3otVwJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
10,"W Sun, J Wang, Q Guo, Z Li, W Wang, R Hai","Cebench: A benchmarking toolkit for the cost-effectiveness of llm pipelines",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2407.12797","https://scholar.google.com/scholar?cites=7344840603695471695&as_sdt=2005&sciodt=2007&hl=en",145,"2025-03-20 13:23:25","","","","",,,,,10,10.00,2,6,1,"… the dataset, we analyze the distribution of span lengths within the ContractNLI dataset. The … in designing more effective experiments and provides insights into the dataset’s complexity. …","https://arxiv.org/pdf/2407.12797","https://scholar.google.com/scholar?q=related:T1wiS50d7mUJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
48,"W Su, Y Tang, Q Ai, Z Wu, Y Liu","DRAGIN: Dynamic Retrieval Augmented Generation based on the Information Needs of Large Language Models",2024,"arXiv preprint arXiv:2403.10081","arxiv.org","https://arxiv.org/abs/2403.10081","https://scholar.google.com/scholar?cites=7785718507369506206&as_sdt=2005&sciodt=2007&hl=en",146,"2025-03-20 13:23:25","","","","",,,,,48,48.00,10,5,1,"… metric on this dataset … metric on this dataset is the same as 2WikiMultihopQA. Besides the settings introduced in this section, the specific prompt templates corresponding to each dataset …","https://arxiv.org/pdf/2403.10081","https://scholar.google.com/scholar?q=related:nqXxYLttDGwJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
25,"Z Guo, L Xia, Y Yu, T Ao, C Huang","Lightrag: Simple and fast retrieval-augmented generation",2024,"","openreview.net","https://openreview.net/forum?id=bbVH40jy7f","https://scholar.google.com/scholar?cites=14015707712834501328&as_sdt=2005&sciodt=2007&hl=en",147,"2025-03-20 13:23:25","","","","",,,,,25,25.00,5,5,1,"Retrieval-Augmented Generation (RAG) systems enhance large language models (LLMs) by integrating external knowledge sources, enabling more accurate and contextually relevant …","https://openreview.net/pdf?id=bbVH40jy7f","https://scholar.google.com/scholar?q=related:0PozC-jLgcIJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
26,"KH Huang, P Laban, AR Fabbri, PK Choubey…","Embrace divergence for richer insights: A multi-document summarization benchmark and a case study on summarizing diverse information from news articles",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2309.09369","https://scholar.google.com/scholar?cites=5144680392703537852&as_sdt=2005&sciodt=2007&hl=en",148,"2025-03-20 13:23:25","","","","",,,,,26,13.00,5,5,2,"… The dataset includes 245 news stories, with each story … biases when utilizing Large Language Model (LLM)-based … automatic LLM-based metrics on the DIVERSESUMM dataset. …","https://arxiv.org/pdf/2309.09369","https://scholar.google.com/scholar?q=related:vPICOo-TZUcJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
5,"C Edwards","Hybrid context retrieval augmented generation pipeline: LLM-augmented knowledge graphs and vector database for accreditation reporting assistance",2024,"arXiv preprint arXiv:2405.15436","arxiv.org","https://arxiv.org/abs/2405.15436","https://scholar.google.com/scholar?cites=10302777912516646186&as_sdt=2005&sciodt=2007&hl=en",149,"2025-03-20 13:23:25","","","","",,,,,5,5.00,5,1,1,"… the absolute nearest neighbors based on the similarity metric. Overall this approach provides a more efficient way to search a large dataset in high dimensional spaces, compared to the …","https://arxiv.org/pdf/2405.15436","https://scholar.google.com/scholar?q=related:KpVLy-zR-o4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
14,"D Arora, A Kini, SR Chowdhury, N Natarajan…","Gar-meets-rag paradigm for zero-shot information retrieval",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2310.20158","https://scholar.google.com/scholar?cites=7651543913212806456&as_sdt=2005&sciodt=2007&hl=en",150,"2025-03-20 13:23:25","","","","",,,,,14,7.00,3,5,2,"… Due to resource constraints (LLM calls), we perform evaluations on subsets of these … We report results on the passage retrieval dataset TREC-DL20, with 54 queries and 8.8M …","https://arxiv.org/pdf/2310.20158","https://scholar.google.com/scholar?q=related:OAVaQqa-L2oJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
45,"A Maharana, DH Lee, S Tulyakov, M Bansal…","Evaluating very long-term conversational memory of llm agents",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2402.17753","https://scholar.google.com/scholar?cites=856673093413784727&as_sdt=2005&sciodt=2007&hl=en",151,"2025-03-20 13:23:25","","","","",,,,,45,45.00,9,5,1,"… models (LLMs) and retrieval augmented generation (RAG) tech… term dialogues by leveraging LLM-based agent architectures … Using this pipeline, we collect LOCOMO, a dataset of very …","https://arxiv.org/pdf/2402.17753","https://scholar.google.com/scholar?q=related:l0yQvaOD4wsJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
21,"F Fang, Y Bai, S Ni, M Yang, X Chen, R Xu","Enhancing noise robustness of retrieval-augmented language models with adaptive adversarial training",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2405.20978","https://scholar.google.com/scholar?cites=442499903650745943&as_sdt=2005&sciodt=2007&hl=en",152,"2025-03-20 13:23:25","","","","",,,,,21,21.00,4,6,1,"… Retrievalaugmented generation (RAG) has emerged as a promising solution, integrating … Each sample in our dataset contains a golden retrieval context and is deliberately designed …","https://arxiv.org/pdf/2405.20978","https://scholar.google.com/scholar?q=related:V04_YlETJAYJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
33,"HML Babe, S Nguyen, Y Zi, A Guha…","StudentEval: A benchmark of student-written prompts for large language models of code",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2306.04556","https://scholar.google.com/scholar?cites=16193343836086653008&as_sdt=2005&sciodt=2007&hl=en",153,"2025-03-20 13:23:25","","","","",,,,,33,16.50,7,5,2,"… In this paper, we present a Code LLM benchmark in a context where this assumption does not hold: beginning programmers using Code LLMs. Our STUDENTEVAL dataset contains …","https://arxiv.org/pdf/2306.04556","https://scholar.google.com/scholar?q=related:UNC0Q2xQuuAJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
148,"M Li, Y Zhang, Z Li, J Chen, L Chen, N Cheng…","From quantity to quality: Boosting llm performance with self-guided data selection for instruction tuning",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2308.12032","https://scholar.google.com/scholar?cites=9143144725152596357&as_sdt=2005&sciodt=2007&hl=en",154,"2025-03-20 13:23:25","","","","",,,,,148,74.00,21,7,2,"… an LLM. Our key innovation, the Instruction-Following Difficulty (IFD) metric, emerges as a pivotal metric to … This synthesis of self-guided cherry-picking and the IFD metric signifies a …","https://arxiv.org/pdf/2308.12032","https://scholar.google.com/scholar?q=related:hQG1YK_54n4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
63,"Y Wu, X Tang, TM Mitchell, Y Li","Smartplay: A benchmark for llms as intelligent agents",2023,"arXiv preprint arXiv:2310.01557","arxiv.org","https://arxiv.org/abs/2310.01557","https://scholar.google.com/scholar?cites=9244124546017802154&as_sdt=2005&sciodt=2007&hl=en",155,"2025-03-20 13:23:25","","","","",,,,,63,31.50,16,4,2,"… We note 4 key challenges for intelligent LLM agents not captured in previous … LLM’s training sets. Such observation verifies our belief that games could be more robust to dataset …","https://arxiv.org/pdf/2310.01557","https://scholar.google.com/scholar?q=related:qjfcEEy6SYAJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
14,"C Munley, A Jarmusch, S Chandrasekaran","Llm4vv: Developing llm-driven testsuite for compiler validation",2024,"Future Generation Computer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X24002449","https://scholar.google.com/scholar?cites=5202400801118366595&as_sdt=2005&sciodt=2007&hl=en",156,"2025-03-20 13:23:25","","","","",,,,,14,14.00,5,3,1,"… or base LLM on a domain-specific dataset, which involves updating all of the LLM’s … With respect to step one, choosing the right LLM, we are not aware of an LLM benchmark that is …","https://arxiv.org/pdf/2310.04963","https://scholar.google.com/scholar?q=related:gyveEfejMkgJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
11,"J Chen, Z Pan, X Hu, Z Li, G Li, X Xia","Reasoning runtime behavior of a program with llm: How far are we?",2024,"arXiv preprint arXiv:2403.16437","arxiv.org","https://arxiv.org/abs/2403.16437","https://scholar.google.com/scholar?cites=5447516794665532399&as_sdt=2005&sciodt=2007&hl=en",157,"2025-03-20 13:23:25","","","","",,,,,11,11.00,2,6,1,"… • We propose a novel metric named Incremental Consistency (IC) to measure to what extent a code LLM can maintain its consistency across sequentially related tasks of incremental …","https://arxiv.org/pdf/2403.16437","https://scholar.google.com/scholar?q=related:73sDnql3mUsJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
